,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
2170,Niger,17.6078,8.0817,2/2/20,0,0,0
2171,Nigeria,9.082,8.6753,2/2/20,0,0,0
2172,North Macedonia,41.6086,21.7453,2/2/20,0,0,0
2173,Norway,60.472,8.4689,2/2/20,0,0,0
2174,Oman,21.0,57.0,2/2/20,0,0,0
2175,Pakistan,30.3753,69.3451,2/2/20,0,0,0
2176,Panama,8.538,-80.7821,2/2/20,0,0,0
2177,Papua New Guinea,-6.315,143.9555,2/2/20,0,0,0
2178,Paraguay,-23.4425,-58.4438,2/2/20,0,0,0
2179,Peru,-9.19,-75.0152,2/2/20,0,0,0
2180,Philippines,13.0,122.0,2/2/20,0,0,0
2181,Poland,51.9194,19.1451,2/2/20,0,0,0
2182,Portugal,39.3999,-8.2245,2/2/20,0,0,0
2183,Qatar,25.3548,51.1839,2/2/20,0,0,0
2184,Romania,45.9432,24.9668,2/2/20,0,0,0
2185,Russia,60.0,90.0,2/2/20,0,0,0
2186,Rwanda,-1.9403,29.8739,2/2/20,0,0,0
2187,Saint Kitts and Nevis,17.357822,-62.782998,2/2/20,0,0,0
2188,Saint Lucia,13.9094,-60.9789,2/2/20,0,0,0
2189,Saint Vincent and the Grenadines,12.9843,-61.2872,2/2/20,0,0,0
2190,San Marino,43.9424,12.4578,2/2/20,0,0,0
2191,Sao Tome and Principe,0.18636,6.613081,2/2/20,0,0,0
2192,Saudi Arabia,24.0,45.0,2/2/20,0,0,0
2193,Senegal,14.4974,-14.4524,2/2/20,0,0,0
2194,Serbia,44.0165,21.0059,2/2/20,0,0,0
2195,Seychelles,-4.6796,55.492,2/2/20,0,0,0
2196,Sierra Leone,8.460555000000001,-11.779889,2/2/20,0,0,0
2197,Singapore,1.2833,103.8333,2/2/20,0,0,0
2198,Slovakia,48.669,19.699,2/2/20,0,0,0
2199,Slovenia,46.1512,14.9955,2/2/20,0,0,0
2200,Somalia,5.1521,46.1996,2/2/20,0,0,0
2201,South Africa,-30.5595,22.9375,2/2/20,0,0,0
2202,South Sudan,6.8770000000000024,31.307,2/2/20,0,0,0
2203,Spain,40.0,-4.0,2/2/20,0,0,0
2204,Sri Lanka,7.0,81.0,2/2/20,0,0,0
2205,Sudan,12.8628,30.2176,2/2/20,0,0,0
2206,Suriname,3.9193,-56.0278,2/2/20,0,0,0
2207,Sweden,63.0,16.0,2/2/20,0,0,0
2208,Switzerland,46.8182,8.2275,2/2/20,0,0,0
2209,Syria,34.802075,38.99681500000001,2/2/20,0,0,0
2210,Tajikistan,38.861034,71.276093,2/2/20,0,0,0
2211,Tanzania,-6.369,34.8888,2/2/20,0,0,0
2212,Thailand,15.0,101.0,2/2/20,0,0,0
2213,Timor-Leste,-8.874217,125.727539,2/2/20,0,0,0
2214,Togo,8.6195,0.8248,2/2/20,0,0,0
2215,Trinidad and Tobago,10.6918,-61.2225,2/2/20,0,0,0
2216,Tunisia,34.0,9.0,2/2/20,0,0,0
2217,Turkey,38.9637,35.2433,2/2/20,0,0,0
2218,US,37.0902,-95.7129,2/2/20,3,0,0
2219,Uganda,1.0,32.0,2/2/20,0,0,0
2220,Ukraine,48.3794,31.1656,2/2/20,0,0,0
2221,United Arab Emirates,24.0,54.0,2/2/20,0,0,0
2222,United Kingdom,270.0299,-482.92470000000003,2/2/20,0,0,0
2223,Uruguay,-32.5228,-55.7658,2/2/20,0,0,0
2224,Uzbekistan,41.3775,64.5853,2/2/20,0,0,0
2225,Venezuela,6.4238,-66.5897,2/2/20,0,0,0
2226,Vietnam,16.0,108.0,2/2/20,2,0,0
2227,West Bank and Gaza,31.9522,35.2332,2/2/20,0,0,0
2228,Western Sahara,24.2155,-12.8858,2/2/20,0,0,0
2229,Yemen,15.552726999999999,48.516388,2/2/20,0,0,0
2230,Zambia,-15.4167,28.2833,2/2/20,0,0,0
2231,Zimbabwe,-20.0,30.0,2/2/20,0,0,0
2232,Afghanistan,33.0,65.0,2/3/20,0,0,0
2233,Albania,41.1533,20.1683,2/3/20,0,0,0
2234,Algeria,28.0339,1.6596,2/3/20,0,0,0
2235,Andorra,42.5063,1.5218,2/3/20,0,0,0
2236,Angola,-11.2027,17.8739,2/3/20,0,0,0
2237,Antigua and Barbuda,17.0608,-61.7964,2/3/20,0,0,0
2238,Argentina,-38.4161,-63.6167,2/3/20,0,0,0
2239,Armenia,40.0691,45.0382,2/3/20,0,0,0
2240,Australia,-255.9695,1129.8623,2/3/20,1,0,0
2241,Austria,47.5162,14.5501,2/3/20,0,0,0
2242,Azerbaijan,40.1431,47.5769,2/3/20,0,0,0
2243,Bahamas,25.0343,-77.3963,2/3/20,0,0,0
2244,Bahrain,26.0275,50.55,2/3/20,0,0,0
2245,Bangladesh,23.685,90.3563,2/3/20,0,0,0
2246,Barbados,13.1939,-59.5432,2/3/20,0,0,0
2247,Belarus,53.7098,27.9534,2/3/20,0,0,0
2248,Belgium,50.8333,4.0,2/3/20,1,0,0
2249,Belize,13.1939,-59.5432,2/3/20,0,0,0
2250,Benin,9.3077,2.3158,2/3/20,0,0,0
2251,Bhutan,27.5142,90.4336,2/3/20,0,0,0
2252,Bolivia,-16.2902,-63.5887,2/3/20,0,0,0
2253,Bosnia and Herzegovina,43.9159,17.6791,2/3/20,0,0,0
2254,Botswana,-22.3285,24.6849,2/3/20,0,0,0
2255,Brazil,-14.235,-51.9253,2/3/20,0,0,0
2256,Brunei,4.5353,114.7277,2/3/20,0,0,0
2257,Bulgaria,42.7339,25.4858,2/3/20,0,0,0
2258,Burkina Faso,12.2383,-1.5616,2/3/20,0,0,0
2259,Burma,21.9162,95.956,2/3/20,0,0,0
2260,Burundi,-3.3731,29.9189,2/3/20,0,0,0
2261,Cabo Verde,16.5388,-23.0418,2/3/20,0,0,0
2262,Cambodia,11.55,104.9167,2/3/20,0,0,0
2263,Cameroon,3.8480000000000003,11.5021,2/3/20,0,0,0
2264,Canada,671.7607,-1237.6289,2/3/20,0,0,0
2265,Central African Republic,6.6111,20.9394,2/3/20,0,0,0
2266,Chad,15.4542,18.7322,2/3/20,0,0,0
2267,Chile,-35.6751,-71.543,2/3/20,0,0,0
2268,China,1107.0367,3805.4197000000004,2/3/20,3992,66,229
2269,Colombia,4.5709,-74.2973,2/3/20,0,0,0
2270,Comoros,-11.6455,43.3333,2/3/20,0,0,0
2271,Congo (Brazzaville),-4.0383,21.7587,2/3/20,0,0,0
2272,Congo (Kinshasa),-4.0383,21.7587,2/3/20,0,0,0
2273,Costa Rica,9.7489,-83.7534,2/3/20,0,0,0
2274,Cote d'Ivoire,7.54,-5.5471,2/3/20,0,0,0
2275,Croatia,45.1,15.2,2/3/20,0,0,0
2276,Cuba,22.0,-80.0,2/3/20,0,0,0
2277,Cyprus,35.1264,33.4299,2/3/20,0,0,0
2278,Czechia,49.8175,15.472999999999999,2/3/20,0,0,0
2279,Denmark,189.8634,-40.014300000000006,2/3/20,0,0,0
2280,Diamond Princess,0.0,0.0,2/3/20,0,0,0
2281,Djibouti,11.8251,42.5903,2/3/20,0,0,0
2282,Dominica,15.415,-61.371,2/3/20,0,0,0
2283,Dominican Republic,18.7357,-70.1627,2/3/20,0,0,0
2284,Ecuador,-1.8312,-78.1834,2/3/20,0,0,0
2285,Egypt,26.0,30.0,2/3/20,0,0,0
2286,El Salvador,13.7942,-88.8965,2/3/20,0,0,0
2287,Equatorial Guinea,1.5,10.0,2/3/20,0,0,0
2288,Eritrea,15.1794,39.7823,2/3/20,0,0,0
2289,Estonia,58.5953,25.0136,2/3/20,0,0,0
2290,Eswatini,-26.5225,31.4659,2/3/20,0,0,0
2291,Ethiopia,9.145,40.4897,2/3/20,0,0,0
2292,Fiji,-17.7134,178.065,2/3/20,0,0,0
2293,Finland,64.0,26.0,2/3/20,0,0,0
2294,France,91.3624,59.71919999999999,2/3/20,0,0,0
2295,Gabon,-0.8037,11.6094,2/3/20,0,0,0
2296,Gambia,13.4432,-15.3101,2/3/20,0,0,0
2297,Georgia,42.3154,43.3569,2/3/20,0,0,0
2298,Germany,51.0,9.0,2/3/20,0,0,0
2299,Ghana,7.9465,-1.0232,2/3/20,0,0,0
2300,Greece,39.0742,21.8243,2/3/20,0,0,0
2301,Grenada,12.1165,-61.678999999999995,2/3/20,0,0,0
2302,Guatemala,15.7835,-90.2308,2/3/20,0,0,0
2303,Guinea,9.9456,-9.6966,2/3/20,0,0,0
2304,Guinea-Bissau,11.8037,-15.1804,2/3/20,0,0,0
2305,Guyana,5.0,-58.75,2/3/20,0,0,0
2306,Haiti,18.9712,-72.2852,2/3/20,0,0,0
2307,Holy See,41.9029,12.4534,2/3/20,0,0,0
2308,Honduras,15.2,-86.2419,2/3/20,0,0,0
2309,Hungary,47.1625,19.5033,2/3/20,0,0,0
2310,Iceland,64.9631,-19.0208,2/3/20,0,0,0
2311,India,21.0,78.0,2/3/20,0,0,0
2312,Indonesia,-0.7893,113.9213,2/3/20,0,0,0
2313,Iran,32.0,53.0,2/3/20,0,0,0
2314,Iraq,33.0,44.0,2/3/20,0,0,0
2315,Ireland,53.1424,-7.6921,2/3/20,0,0,0
2316,Israel,31.0,35.0,2/3/20,0,0,0
2317,Italy,43.0,12.0,2/3/20,0,0,0
2318,Jamaica,18.1096,-77.2975,2/3/20,0,0,0
2319,Japan,36.0,138.0,2/3/20,2,0,0
2320,Jordan,31.24,36.51,2/3/20,0,0,0
2321,Kazakhstan,48.0196,66.9237,2/3/20,0,0,0
2322,Kenya,-0.0236,37.9062,2/3/20,0,0,0
2323,"Korea, South",36.0,128.0,2/3/20,1,0,0
2324,Kosovo,42.602636,20.902977,2/3/20,0,0,0
2325,Kuwait,29.5,47.75,2/3/20,0,0,0
2326,Kyrgyzstan,41.2044,74.7661,2/3/20,0,0,0
2327,Laos,19.856270000000002,102.495496,2/3/20,0,0,0
2328,Latvia,56.8796,24.6032,2/3/20,0,0,0
2329,Lebanon,33.8547,35.8623,2/3/20,0,0,0
2330,Liberia,6.4281,-9.4295,2/3/20,0,0,0
2331,Libya,26.3351,17.228331,2/3/20,0,0,0
2332,Liechtenstein,47.14,9.55,2/3/20,0,0,0
2333,Lithuania,55.1694,23.8813,2/3/20,0,0,0
2334,Luxembourg,49.8153,6.1296,2/3/20,0,0,0
2335,MS Zaandam,0.0,0.0,2/3/20,0,0,0
2336,Madagascar,-18.7669,46.8691,2/3/20,0,0,0
2337,Malawi,-13.254307999999998,34.301525,2/3/20,0,0,0
2338,Malaysia,2.5,112.5,2/3/20,2,0,0
2339,Maldives,3.2028,73.2207,2/3/20,0,0,0
2340,Mali,17.570692,-3.996166000000001,2/3/20,0,0,0
2341,Malta,35.9375,14.3754,2/3/20,0,0,0
2342,Mauritania,21.0079,10.9408,2/3/20,0,0,0
2343,Mauritius,-20.2,57.5,2/3/20,0,0,0
2344,Mexico,23.6345,-102.5528,2/3/20,0,0,0
2345,Moldova,47.4116,28.3699,2/3/20,0,0,0
2346,Monaco,43.7333,7.4167,2/3/20,0,0,0
2347,Mongolia,46.8625,103.8467,2/3/20,0,0,0
2348,Montenegro,42.5,19.3,2/3/20,0,0,0
2349,Morocco,31.7917,-7.0926,2/3/20,0,0,0
2350,Mozambique,-18.665695,35.529562,2/3/20,0,0,0
2351,Namibia,-22.9576,18.4904,2/3/20,0,0,0
2352,Nepal,28.1667,84.25,2/3/20,0,0,0
2353,Netherlands,107.04169999999999,-265.0278,2/3/20,0,0,0
2354,New Zealand,-40.9006,174.886,2/3/20,0,0,0
2355,Nicaragua,12.8654,-85.2072,2/3/20,0,0,0
2356,Niger,17.6078,8.0817,2/3/20,0,0,0
2357,Nigeria,9.082,8.6753,2/3/20,0,0,0
2358,North Macedonia,41.6086,21.7453,2/3/20,0,0,0
2359,Norway,60.472,8.4689,2/3/20,0,0,0
2360,Oman,21.0,57.0,2/3/20,0,0,0
2361,Pakistan,30.3753,69.3451,2/3/20,0,0,0
2362,Panama,8.538,-80.7821,2/3/20,0,0,0
2363,Papua New Guinea,-6.315,143.9555,2/3/20,0,0,0
2364,Paraguay,-23.4425,-58.4438,2/3/20,0,0,0
2365,Peru,-9.19,-75.0152,2/3/20,0,0,0
2366,Philippines,13.0,122.0,2/3/20,0,0,0
2367,Poland,51.9194,19.1451,2/3/20,0,0,0
2368,Portugal,39.3999,-8.2245,2/3/20,0,0,0
2369,Qatar,25.3548,51.1839,2/3/20,0,0,0
2370,Romania,45.9432,24.9668,2/3/20,0,0,0
2371,Russia,60.0,90.0,2/3/20,0,0,0
2372,Rwanda,-1.9403,29.8739,2/3/20,0,0,0
2373,Saint Kitts and Nevis,17.357822,-62.782998,2/3/20,0,0,0
2374,Saint Lucia,13.9094,-60.9789,2/3/20,0,0,0
2375,Saint Vincent and the Grenadines,12.9843,-61.2872,2/3/20,0,0,0
2376,San Marino,43.9424,12.4578,2/3/20,0,0,0
2377,Sao Tome and Principe,0.18636,6.613081,2/3/20,0,0,0
2378,Saudi Arabia,24.0,45.0,2/3/20,0,0,0
2379,Senegal,14.4974,-14.4524,2/3/20,0,0,0
2380,Serbia,44.0165,21.0059,2/3/20,0,0,0
2381,Seychelles,-4.6796,55.492,2/3/20,0,0,0
2382,Sierra Leone,8.460555000000001,-11.779889,2/3/20,0,0,0
2383,Singapore,1.2833,103.8333,2/3/20,6,0,0
2384,Slovakia,48.669,19.699,2/3/20,0,0,0
2385,Slovenia,46.1512,14.9955,2/3/20,0,0,0
2386,Somalia,5.1521,46.1996,2/3/20,0,0,0
2387,South Africa,-30.5595,22.9375,2/3/20,0,0,0
2388,South Sudan,6.8770000000000024,31.307,2/3/20,0,0,0
2389,Spain,40.0,-4.0,2/3/20,0,0,0
2390,Sri Lanka,7.0,81.0,2/3/20,0,0,0
2391,Sudan,12.8628,30.2176,2/3/20,0,0,0
2392,Suriname,3.9193,-56.0278,2/3/20,0,0,0
2393,Sweden,63.0,16.0,2/3/20,0,0,0
2394,Switzerland,46.8182,8.2275,2/3/20,0,0,0
2395,Syria,34.802075,38.99681500000001,2/3/20,0,0,0
2396,Tajikistan,38.861034,71.276093,2/3/20,0,0,0
2397,Tanzania,-6.369,34.8888,2/3/20,0,0,0
2398,Thailand,15.0,101.0,2/3/20,6,0,0
2399,Timor-Leste,-8.874217,125.727539,2/3/20,0,0,0
2400,Togo,8.6195,0.8248,2/3/20,0,0,0
2401,Trinidad and Tobago,10.6918,-61.2225,2/3/20,0,0,0
2402,Tunisia,34.0,9.0,2/3/20,0,0,0
2403,Turkey,38.9637,35.2433,2/3/20,0,0,0
2404,US,37.0902,-95.7129,2/3/20,0,0,0
2405,Uganda,1.0,32.0,2/3/20,0,0,0
2406,Ukraine,48.3794,31.1656,2/3/20,0,0,0
2407,United Arab Emirates,24.0,54.0,2/3/20,0,0,0
2408,United Kingdom,270.0299,-482.92470000000003,2/3/20,0,0,0
2409,Uruguay,-32.5228,-55.7658,2/3/20,0,0,0
2410,Uzbekistan,41.3775,64.5853,2/3/20,0,0,0
2411,Venezuela,6.4238,-66.5897,2/3/20,0,0,0
2412,Vietnam,16.0,108.0,2/3/20,0,0,0
2413,West Bank and Gaza,31.9522,35.2332,2/3/20,0,0,0
2414,Western Sahara,24.2155,-12.8858,2/3/20,0,0,0
2415,Yemen,15.552726999999999,48.516388,2/3/20,0,0,0
2416,Zambia,-15.4167,28.2833,2/3/20,0,0,0
2417,Zimbabwe,-20.0,30.0,2/3/20,0,0,0
2418,Afghanistan,33.0,65.0,2/4/20,0,0,0
2419,Albania,41.1533,20.1683,2/4/20,0,0,0
2420,Algeria,28.0339,1.6596,2/4/20,0,0,0
2421,Andorra,42.5063,1.5218,2/4/20,0,0,0
2422,Angola,-11.2027,17.8739,2/4/20,0,0,0
2423,Antigua and Barbuda,17.0608,-61.7964,2/4/20,0,0,0
2424,Argentina,-38.4161,-63.6167,2/4/20,0,0,0
2425,Armenia,40.0691,45.0382,2/4/20,0,0,0
2426,Australia,-255.9695,1129.8623,2/4/20,0,0,0
2427,Austria,47.5162,14.5501,2/4/20,0,0,0
2428,Azerbaijan,40.1431,47.5769,2/4/20,0,0,0
2429,Bahamas,25.0343,-77.3963,2/4/20,0,0,0
2430,Bahrain,26.0275,50.55,2/4/20,0,0,0
2431,Bangladesh,23.685,90.3563,2/4/20,0,0,0
2432,Barbados,13.1939,-59.5432,2/4/20,0,0,0
2433,Belarus,53.7098,27.9534,2/4/20,0,0,0
2434,Belgium,50.8333,4.0,2/4/20,0,0,0
2435,Belize,13.1939,-59.5432,2/4/20,0,0,0
2436,Benin,9.3077,2.3158,2/4/20,0,0,0
2437,Bhutan,27.5142,90.4336,2/4/20,0,0,0
2438,Bolivia,-16.2902,-63.5887,2/4/20,0,0,0
2439,Bosnia and Herzegovina,43.9159,17.6791,2/4/20,0,0,0
2440,Botswana,-22.3285,24.6849,2/4/20,0,0,0
2441,Brazil,-14.235,-51.9253,2/4/20,0,0,0
2442,Brunei,4.5353,114.7277,2/4/20,0,0,0
2443,Bulgaria,42.7339,25.4858,2/4/20,0,0,0
2444,Burkina Faso,12.2383,-1.5616,2/4/20,0,0,0
2445,Burma,21.9162,95.956,2/4/20,0,0,0
2446,Burundi,-3.3731,29.9189,2/4/20,0,0,0
2447,Cabo Verde,16.5388,-23.0418,2/4/20,0,0,0
2448,Cambodia,11.55,104.9167,2/4/20,0,0,0
2449,Cameroon,3.8480000000000003,11.5021,2/4/20,0,0,0
2450,Canada,671.7607,-1237.6289,2/4/20,1,0,0
2451,Central African Republic,6.6111,20.9394,2/4/20,0,0,0
2452,Chad,15.4542,18.7322,2/4/20,0,0,0
2453,Chile,-35.6751,-71.543,2/4/20,0,0,0
2454,China,1107.0367,3805.4197000000004,2/4/20,3733,72,272
2455,Colombia,4.5709,-74.2973,2/4/20,0,0,0
2456,Comoros,-11.6455,43.3333,2/4/20,0,0,0
2457,Congo (Brazzaville),-4.0383,21.7587,2/4/20,0,0,0
2458,Congo (Kinshasa),-4.0383,21.7587,2/4/20,0,0,0
2459,Costa Rica,9.7489,-83.7534,2/4/20,0,0,0
2460,Cote d'Ivoire,7.54,-5.5471,2/4/20,0,0,0
2461,Croatia,45.1,15.2,2/4/20,0,0,0
2462,Cuba,22.0,-80.0,2/4/20,0,0,0
2463,Cyprus,35.1264,33.4299,2/4/20,0,0,0
2464,Czechia,49.8175,15.472999999999999,2/4/20,0,0,0
2465,Denmark,189.8634,-40.014300000000006,2/4/20,0,0,0
2466,Diamond Princess,0.0,0.0,2/4/20,0,0,0
2467,Djibouti,11.8251,42.5903,2/4/20,0,0,0
2468,Dominica,15.415,-61.371,2/4/20,0,0,0
2469,Dominican Republic,18.7357,-70.1627,2/4/20,0,0,0
2470,Ecuador,-1.8312,-78.1834,2/4/20,0,0,0
2471,Egypt,26.0,30.0,2/4/20,0,0,0
2472,El Salvador,13.7942,-88.8965,2/4/20,0,0,0
2473,Equatorial Guinea,1.5,10.0,2/4/20,0,0,0
2474,Eritrea,15.1794,39.7823,2/4/20,0,0,0
2475,Estonia,58.5953,25.0136,2/4/20,0,0,0
2476,Eswatini,-26.5225,31.4659,2/4/20,0,0,0
2477,Ethiopia,9.145,40.4897,2/4/20,0,0,0
2478,Fiji,-17.7134,178.065,2/4/20,0,0,0
2479,Finland,64.0,26.0,2/4/20,0,0,0
2480,France,91.3624,59.71919999999999,2/4/20,0,0,0
2481,Gabon,-0.8037,11.6094,2/4/20,0,0,0
2482,Gambia,13.4432,-15.3101,2/4/20,0,0,0
2483,Georgia,42.3154,43.3569,2/4/20,0,0,0
2484,Germany,51.0,9.0,2/4/20,0,0,0
2485,Ghana,7.9465,-1.0232,2/4/20,0,0,0
2486,Greece,39.0742,21.8243,2/4/20,0,0,0
2487,Grenada,12.1165,-61.678999999999995,2/4/20,0,0,0
2488,Guatemala,15.7835,-90.2308,2/4/20,0,0,0
2489,Guinea,9.9456,-9.6966,2/4/20,0,0,0
2490,Guinea-Bissau,11.8037,-15.1804,2/4/20,0,0,0
2491,Guyana,5.0,-58.75,2/4/20,0,0,0
2492,Haiti,18.9712,-72.2852,2/4/20,0,0,0
2493,Holy See,41.9029,12.4534,2/4/20,0,0,0
2494,Honduras,15.2,-86.2419,2/4/20,0,0,0
2495,Hungary,47.1625,19.5033,2/4/20,0,0,0
2496,Iceland,64.9631,-19.0208,2/4/20,0,0,0
2497,India,21.0,78.0,2/4/20,0,0,0
2498,Indonesia,-0.7893,113.9213,2/4/20,0,0,0
2499,Iran,32.0,53.0,2/4/20,0,0,0
2500,Iraq,33.0,44.0,2/4/20,0,0,0
2501,Ireland,53.1424,-7.6921,2/4/20,0,0,0
2502,Israel,31.0,35.0,2/4/20,0,0,0
2503,Italy,43.0,12.0,2/4/20,0,0,0
2504,Jamaica,18.1096,-77.2975,2/4/20,0,0,0
2505,Japan,36.0,138.0,2/4/20,0,0,0
2506,Jordan,31.24,36.51,2/4/20,0,0,0
2507,Kazakhstan,48.0196,66.9237,2/4/20,0,0,0
2508,Kenya,-0.0236,37.9062,2/4/20,0,0,0
2509,"Korea, South",36.0,128.0,2/4/20,3,0,0
2510,Kosovo,42.602636,20.902977,2/4/20,0,0,0
2511,Kuwait,29.5,47.75,2/4/20,0,0,0
2512,Kyrgyzstan,41.2044,74.7661,2/4/20,0,0,0
2513,Laos,19.856270000000002,102.495496,2/4/20,0,0,0
2514,Latvia,56.8796,24.6032,2/4/20,0,0,0
2515,Lebanon,33.8547,35.8623,2/4/20,0,0,0
2516,Liberia,6.4281,-9.4295,2/4/20,0,0,0
2517,Libya,26.3351,17.228331,2/4/20,0,0,0
2518,Liechtenstein,47.14,9.55,2/4/20,0,0,0
2519,Lithuania,55.1694,23.8813,2/4/20,0,0,0
2520,Luxembourg,49.8153,6.1296,2/4/20,0,0,0
2521,MS Zaandam,0.0,0.0,2/4/20,0,0,0
2522,Madagascar,-18.7669,46.8691,2/4/20,0,0,0
2523,Malawi,-13.254307999999998,34.301525,2/4/20,0,0,0
2524,Malaysia,2.5,112.5,2/4/20,2,0,0
2525,Maldives,3.2028,73.2207,2/4/20,0,0,0
2526,Mali,17.570692,-3.996166000000001,2/4/20,0,0,0
2527,Malta,35.9375,14.3754,2/4/20,0,0,0
2528,Mauritania,21.0079,10.9408,2/4/20,0,0,0
2529,Mauritius,-20.2,57.5,2/4/20,0,0,0
2530,Mexico,23.6345,-102.5528,2/4/20,0,0,0
2531,Moldova,47.4116,28.3699,2/4/20,0,0,0
2532,Monaco,43.7333,7.4167,2/4/20,0,0,0
2533,Mongolia,46.8625,103.8467,2/4/20,0,0,0
2534,Montenegro,42.5,19.3,2/4/20,0,0,0
2535,Morocco,31.7917,-7.0926,2/4/20,0,0,0
2536,Mozambique,-18.665695,35.529562,2/4/20,0,0,0
2537,Namibia,-22.9576,18.4904,2/4/20,0,0,0
2538,Nepal,28.1667,84.25,2/4/20,0,0,0
2539,Netherlands,107.04169999999999,-265.0278,2/4/20,0,0,0
2540,New Zealand,-40.9006,174.886,2/4/20,0,0,0
2541,Nicaragua,12.8654,-85.2072,2/4/20,0,0,0
2542,Niger,17.6078,8.0817,2/4/20,0,0,0
2543,Nigeria,9.082,8.6753,2/4/20,0,0,0
2544,North Macedonia,41.6086,21.7453,2/4/20,0,0,0
2545,Norway,60.472,8.4689,2/4/20,0,0,0
2546,Oman,21.0,57.0,2/4/20,0,0,0
2547,Pakistan,30.3753,69.3451,2/4/20,0,0,0
2548,Panama,8.538,-80.7821,2/4/20,0,0,0
2549,Papua New Guinea,-6.315,143.9555,2/4/20,0,0,0
2550,Paraguay,-23.4425,-58.4438,2/4/20,0,0,0
2551,Peru,-9.19,-75.0152,2/4/20,0,0,0
2552,Philippines,13.0,122.0,2/4/20,0,0,0
2553,Poland,51.9194,19.1451,2/4/20,0,0,0
2554,Portugal,39.3999,-8.2245,2/4/20,0,0,0
2555,Qatar,25.3548,51.1839,2/4/20,0,0,0
2556,Romania,45.9432,24.9668,2/4/20,0,0,0
2557,Russia,60.0,90.0,2/4/20,0,0,0
2558,Rwanda,-1.9403,29.8739,2/4/20,0,0,0
2559,Saint Kitts and Nevis,17.357822,-62.782998,2/4/20,0,0,0
2560,Saint Lucia,13.9094,-60.9789,2/4/20,0,0,0
2561,Saint Vincent and the Grenadines,12.9843,-61.2872,2/4/20,0,0,0
2562,San Marino,43.9424,12.4578,2/4/20,0,0,0
2563,Sao Tome and Principe,0.18636,6.613081,2/4/20,0,0,0
2564,Saudi Arabia,24.0,45.0,2/4/20,0,0,0
2565,Senegal,14.4974,-14.4524,2/4/20,0,0,0
2566,Serbia,44.0165,21.0059,2/4/20,0,0,0
2567,Seychelles,-4.6796,55.492,2/4/20,0,0,0
2568,Sierra Leone,8.460555000000001,-11.779889,2/4/20,0,0,0
2569,Singapore,1.2833,103.8333,2/4/20,4,0,0
2570,Slovakia,48.669,19.699,2/4/20,0,0,0
2571,Slovenia,46.1512,14.9955,2/4/20,0,0,0
2572,Somalia,5.1521,46.1996,2/4/20,0,0,0
2573,South Africa,-30.5595,22.9375,2/4/20,0,0,0
2574,South Sudan,6.8770000000000024,31.307,2/4/20,0,0,0
2575,Spain,40.0,-4.0,2/4/20,0,0,0
2576,Sri Lanka,7.0,81.0,2/4/20,0,0,0
2577,Sudan,12.8628,30.2176,2/4/20,0,0,0
2578,Suriname,3.9193,-56.0278,2/4/20,0,0,0
2579,Sweden,63.0,16.0,2/4/20,0,0,0
2580,Switzerland,46.8182,8.2275,2/4/20,0,0,0
2581,Syria,34.802075,38.99681500000001,2/4/20,0,0,0
2582,Tajikistan,38.861034,71.276093,2/4/20,0,0,0
2583,Tanzania,-6.369,34.8888,2/4/20,0,0,0
2584,Thailand,15.0,101.0,2/4/20,0,0,0
2585,Timor-Leste,-8.874217,125.727539,2/4/20,0,0,0
2586,Togo,8.6195,0.8248,2/4/20,0,0,0
2587,Trinidad and Tobago,10.6918,-61.2225,2/4/20,0,0,0
2588,Tunisia,34.0,9.0,2/4/20,0,0,0
2589,Turkey,38.9637,35.2433,2/4/20,0,0,0
2590,US,37.0902,-95.7129,2/4/20,0,0,0
2591,Uganda,1.0,32.0,2/4/20,0,0,0
2592,Ukraine,48.3794,31.1656,2/4/20,0,0,0
2593,United Arab Emirates,24.0,54.0,2/4/20,0,0,0
2594,United Kingdom,270.0299,-482.92470000000003,2/4/20,0,0,0
2595,Uruguay,-32.5228,-55.7658,2/4/20,0,0,0
2596,Uzbekistan,41.3775,64.5853,2/4/20,0,0,0
2597,Venezuela,6.4238,-66.5897,2/4/20,0,0,0
2598,Vietnam,16.0,108.0,2/4/20,0,0,0
2599,West Bank and Gaza,31.9522,35.2332,2/4/20,0,0,0
2600,Western Sahara,24.2155,-12.8858,2/4/20,0,0,0
2601,Yemen,15.552726999999999,48.516388,2/4/20,0,0,0
2602,Zambia,-15.4167,28.2833,2/4/20,0,0,0
2603,Zimbabwe,-20.0,30.0,2/4/20,0,0,0
2604,Afghanistan,33.0,65.0,2/5/20,0,0,0
2605,Albania,41.1533,20.1683,2/5/20,0,0,0
2606,Algeria,28.0339,1.6596,2/5/20,0,0,0
2607,Andorra,42.5063,1.5218,2/5/20,0,0,0
2608,Angola,-11.2027,17.8739,2/5/20,0,0,0
2609,Antigua and Barbuda,17.0608,-61.7964,2/5/20,0,0,0
2610,Argentina,-38.4161,-63.6167,2/5/20,0,0,0
2611,Armenia,40.0691,45.0382,2/5/20,0,0,0
2612,Australia,-255.9695,1129.8623,2/5/20,1,0,0
2613,Austria,47.5162,14.5501,2/5/20,0,0,0
2614,Azerbaijan,40.1431,47.5769,2/5/20,0,0,0
2615,Bahamas,25.0343,-77.3963,2/5/20,0,0,0
2616,Bahrain,26.0275,50.55,2/5/20,0,0,0
2617,Bangladesh,23.685,90.3563,2/5/20,0,0,0
