,Country/Region,Lat,Long,Date,Confirmed,Deaths,Recovered
4540,Ecuador,-1.8312,-78.1834,2/15/20,0,0,0
4541,Egypt,26.0,30.0,2/15/20,1,0,0
4542,El Salvador,13.7942,-88.8965,2/15/20,0,0,0
4543,Equatorial Guinea,1.5,10.0,2/15/20,0,0,0
4544,Eritrea,15.1794,39.7823,2/15/20,0,0,0
4545,Estonia,58.5953,25.0136,2/15/20,0,0,0
4546,Eswatini,-26.5225,31.4659,2/15/20,0,0,0
4547,Ethiopia,9.145,40.4897,2/15/20,0,0,0
4548,Fiji,-17.7134,178.065,2/15/20,0,0,0
4549,Finland,64.0,26.0,2/15/20,1,0,1
4550,France,91.3624,59.71919999999999,2/15/20,12,1,4
4551,Gabon,-0.8037,11.6094,2/15/20,0,0,0
4552,Gambia,13.4432,-15.3101,2/15/20,0,0,0
4553,Georgia,42.3154,43.3569,2/15/20,0,0,0
4554,Germany,51.0,9.0,2/15/20,16,0,1
4555,Ghana,7.9465,-1.0232,2/15/20,0,0,0
4556,Greece,39.0742,21.8243,2/15/20,0,0,0
4557,Grenada,12.1165,-61.678999999999995,2/15/20,0,0,0
4558,Guatemala,15.7835,-90.2308,2/15/20,0,0,0
4559,Guinea,9.9456,-9.6966,2/15/20,0,0,0
4560,Guinea-Bissau,11.8037,-15.1804,2/15/20,0,0,0
4561,Guyana,5.0,-58.75,2/15/20,0,0,0
4562,Haiti,18.9712,-72.2852,2/15/20,0,0,0
4563,Holy See,41.9029,12.4534,2/15/20,0,0,0
4564,Honduras,15.2,-86.2419,2/15/20,0,0,0
4565,Hungary,47.1625,19.5033,2/15/20,0,0,0
4566,Iceland,64.9631,-19.0208,2/15/20,0,0,0
4567,India,21.0,78.0,2/15/20,3,0,0
4568,Indonesia,-0.7893,113.9213,2/15/20,0,0,0
4569,Iran,32.0,53.0,2/15/20,0,0,0
4570,Iraq,33.0,44.0,2/15/20,0,0,0
4571,Ireland,53.1424,-7.6921,2/15/20,0,0,0
4572,Israel,31.0,35.0,2/15/20,0,0,0
4573,Italy,43.0,12.0,2/15/20,3,0,0
4574,Jamaica,18.1096,-77.2975,2/15/20,0,0,0
4575,Japan,36.0,138.0,2/15/20,43,1,12
4576,Jordan,31.24,36.51,2/15/20,0,0,0
4577,Kazakhstan,48.0196,66.9237,2/15/20,0,0,0
4578,Kenya,-0.0236,37.9062,2/15/20,0,0,0
4579,"Korea, South",36.0,128.0,2/15/20,28,0,9
4580,Kosovo,42.602636,20.902977,2/15/20,0,0,0
4581,Kuwait,29.5,47.75,2/15/20,0,0,0
4582,Kyrgyzstan,41.2044,74.7661,2/15/20,0,0,0
4583,Laos,19.856270000000002,102.495496,2/15/20,0,0,0
4584,Latvia,56.8796,24.6032,2/15/20,0,0,0
4585,Lebanon,33.8547,35.8623,2/15/20,0,0,0
4586,Liberia,6.4281,-9.4295,2/15/20,0,0,0
4587,Libya,26.3351,17.228331,2/15/20,0,0,0
4588,Liechtenstein,47.14,9.55,2/15/20,0,0,0
4589,Lithuania,55.1694,23.8813,2/15/20,0,0,0
4590,Luxembourg,49.8153,6.1296,2/15/20,0,0,0
4591,MS Zaandam,0.0,0.0,2/15/20,0,0,0
4592,Madagascar,-18.7669,46.8691,2/15/20,0,0,0
4593,Malawi,-13.254307999999998,34.301525,2/15/20,0,0,0
4594,Malaysia,2.5,112.5,2/15/20,22,0,7
4595,Maldives,3.2028,73.2207,2/15/20,0,0,0
4596,Mali,17.570692,-3.996166000000001,2/15/20,0,0,0
4597,Malta,35.9375,14.3754,2/15/20,0,0,0
4598,Mauritania,21.0079,10.9408,2/15/20,0,0,0
4599,Mauritius,-20.2,57.5,2/15/20,0,0,0
4600,Mexico,23.6345,-102.5528,2/15/20,0,0,0
4601,Moldova,47.4116,28.3699,2/15/20,0,0,0
4602,Monaco,43.7333,7.4167,2/15/20,0,0,0
4603,Mongolia,46.8625,103.8467,2/15/20,0,0,0
4604,Montenegro,42.5,19.3,2/15/20,0,0,0
4605,Morocco,31.7917,-7.0926,2/15/20,0,0,0
4606,Mozambique,-18.665695,35.529562,2/15/20,0,0,0
4607,Namibia,-22.9576,18.4904,2/15/20,0,0,0
4608,Nepal,28.1667,84.25,2/15/20,1,0,1
4609,Netherlands,107.04169999999999,-265.0278,2/15/20,0,0,0
4610,New Zealand,-40.9006,174.886,2/15/20,0,0,0
4611,Nicaragua,12.8654,-85.2072,2/15/20,0,0,0
4612,Niger,17.6078,8.0817,2/15/20,0,0,0
4613,Nigeria,9.082,8.6753,2/15/20,0,0,0
4614,North Macedonia,41.6086,21.7453,2/15/20,0,0,0
4615,Norway,60.472,8.4689,2/15/20,0,0,0
4616,Oman,21.0,57.0,2/15/20,0,0,0
4617,Pakistan,30.3753,69.3451,2/15/20,0,0,0
4618,Panama,8.538,-80.7821,2/15/20,0,0,0
4619,Papua New Guinea,-6.315,143.9555,2/15/20,0,0,0
4620,Paraguay,-23.4425,-58.4438,2/15/20,0,0,0
4621,Peru,-9.19,-75.0152,2/15/20,0,0,0
4622,Philippines,13.0,122.0,2/15/20,3,1,1
4623,Poland,51.9194,19.1451,2/15/20,0,0,0
4624,Portugal,39.3999,-8.2245,2/15/20,0,0,0
4625,Qatar,25.3548,51.1839,2/15/20,0,0,0
4626,Romania,45.9432,24.9668,2/15/20,0,0,0
4627,Russia,60.0,90.0,2/15/20,2,0,2
4628,Rwanda,-1.9403,29.8739,2/15/20,0,0,0
4629,Saint Kitts and Nevis,17.357822,-62.782998,2/15/20,0,0,0
4630,Saint Lucia,13.9094,-60.9789,2/15/20,0,0,0
4631,Saint Vincent and the Grenadines,12.9843,-61.2872,2/15/20,0,0,0
4632,San Marino,43.9424,12.4578,2/15/20,0,0,0
4633,Sao Tome and Principe,0.18636,6.613081,2/15/20,0,0,0
4634,Saudi Arabia,24.0,45.0,2/15/20,0,0,0
4635,Senegal,14.4974,-14.4524,2/15/20,0,0,0
4636,Serbia,44.0165,21.0059,2/15/20,0,0,0
4637,Seychelles,-4.6796,55.492,2/15/20,0,0,0
4638,Sierra Leone,8.460555000000001,-11.779889,2/15/20,0,0,0
4639,Singapore,1.2833,103.8333,2/15/20,72,0,18
4640,Slovakia,48.669,19.699,2/15/20,0,0,0
4641,Slovenia,46.1512,14.9955,2/15/20,0,0,0
4642,Somalia,5.1521,46.1996,2/15/20,0,0,0
4643,South Africa,-30.5595,22.9375,2/15/20,0,0,0
4644,South Sudan,6.8770000000000024,31.307,2/15/20,0,0,0
4645,Spain,40.0,-4.0,2/15/20,2,0,2
4646,Sri Lanka,7.0,81.0,2/15/20,1,0,1
4647,Sudan,12.8628,30.2176,2/15/20,0,0,0
4648,Suriname,3.9193,-56.0278,2/15/20,0,0,0
4649,Sweden,63.0,16.0,2/15/20,1,0,0
4650,Switzerland,46.8182,8.2275,2/15/20,0,0,0
4651,Syria,34.802075,38.99681500000001,2/15/20,0,0,0
4652,Taiwan*,23.7,121.0,2/15/20,18,0,2
4653,Tajikistan,38.861034,71.276093,2/15/20,0,0,0
4654,Tanzania,-6.369,34.8888,2/15/20,0,0,0
4655,Thailand,15.0,101.0,2/15/20,33,0,12
4656,Timor-Leste,-8.874217,125.727539,2/15/20,0,0,0
4657,Togo,8.6195,0.8248,2/15/20,0,0,0
4658,Trinidad and Tobago,10.6918,-61.2225,2/15/20,0,0,0
4659,Tunisia,34.0,9.0,2/15/20,0,0,0
4660,Turkey,38.9637,35.2433,2/15/20,0,0,0
4661,US,37.0902,-95.7129,2/15/20,13,0,3
4662,Uganda,1.0,32.0,2/15/20,0,0,0
4663,Ukraine,48.3794,31.1656,2/15/20,0,0,0
4664,United Arab Emirates,24.0,54.0,2/15/20,8,0,3
4665,United Kingdom,270.0299,-482.92470000000003,2/15/20,9,0,1
4666,Uruguay,-32.5228,-55.7658,2/15/20,0,0,0
4667,Uzbekistan,41.3775,64.5853,2/15/20,0,0,0
4668,Venezuela,6.4238,-66.5897,2/15/20,0,0,0
4669,Vietnam,16.0,108.0,2/15/20,16,0,7
4670,West Bank and Gaza,31.9522,35.2332,2/15/20,0,0,0
4671,Western Sahara,24.2155,-12.8858,2/15/20,0,0,0
4672,Yemen,15.552726999999999,48.516388,2/15/20,0,0,0
4673,Zambia,-15.4167,28.2833,2/15/20,0,0,0
4674,Zimbabwe,-20.0,30.0,2/15/20,0,0,0
4675,Afghanistan,33.0,65.0,2/16/20,0,0,0
4676,Albania,41.1533,20.1683,2/16/20,0,0,0
4677,Algeria,28.0339,1.6596,2/16/20,0,0,0
4678,Andorra,42.5063,1.5218,2/16/20,0,0,0
4679,Angola,-11.2027,17.8739,2/16/20,0,0,0
4680,Antigua and Barbuda,17.0608,-61.7964,2/16/20,0,0,0
4681,Argentina,-38.4161,-63.6167,2/16/20,0,0,0
4682,Armenia,40.0691,45.0382,2/16/20,0,0,0
4683,Australia,-255.9695,1129.8623,2/16/20,15,0,8
4684,Austria,47.5162,14.5501,2/16/20,0,0,0
4685,Azerbaijan,40.1431,47.5769,2/16/20,0,0,0
4686,Bahamas,25.0343,-77.3963,2/16/20,0,0,0
4687,Bahrain,26.0275,50.55,2/16/20,0,0,0
4688,Bangladesh,23.685,90.3563,2/16/20,0,0,0
4689,Barbados,13.1939,-59.5432,2/16/20,0,0,0
4690,Belarus,53.7098,27.9534,2/16/20,0,0,0
4691,Belgium,50.8333,4.0,2/16/20,1,0,0
4692,Belize,13.1939,-59.5432,2/16/20,0,0,0
4693,Benin,9.3077,2.3158,2/16/20,0,0,0
4694,Bhutan,27.5142,90.4336,2/16/20,0,0,0
4695,Bolivia,-16.2902,-63.5887,2/16/20,0,0,0
4696,Bosnia and Herzegovina,43.9159,17.6791,2/16/20,0,0,0
4697,Botswana,-22.3285,24.6849,2/16/20,0,0,0
4698,Brazil,-14.235,-51.9253,2/16/20,0,0,0
4699,Brunei,4.5353,114.7277,2/16/20,0,0,0
4700,Bulgaria,42.7339,25.4858,2/16/20,0,0,0
4701,Burkina Faso,12.2383,-1.5616,2/16/20,0,0,0
4702,Burma,21.9162,95.956,2/16/20,0,0,0
4703,Burundi,-3.3731,29.9189,2/16/20,0,0,0
4704,Cabo Verde,16.5388,-23.0418,2/16/20,0,0,0
4705,Cambodia,11.55,104.9167,2/16/20,1,0,1
4706,Cameroon,3.8480000000000003,11.5021,2/16/20,0,0,0
4707,Canada,671.7607,-1237.6289,2/16/20,7,0,1
4708,Central African Republic,6.6111,20.9394,2/16/20,0,0,0
4709,Chad,15.4542,18.7322,2/16/20,0,0,0
4710,Chile,-35.6751,-71.543,2/16/20,0,0,0
4711,China,1083.3367,3684.4197000000004,2/16/20,70513,1766,10755
4712,Colombia,4.5709,-74.2973,2/16/20,0,0,0
4713,Comoros,-11.6455,43.3333,2/16/20,0,0,0
4714,Congo (Brazzaville),-4.0383,21.7587,2/16/20,0,0,0
4715,Congo (Kinshasa),-4.0383,21.7587,2/16/20,0,0,0
4716,Costa Rica,9.7489,-83.7534,2/16/20,0,0,0
4717,Cote d'Ivoire,7.54,-5.5471,2/16/20,0,0,0
4718,Croatia,45.1,15.2,2/16/20,0,0,0
4719,Cuba,22.0,-80.0,2/16/20,0,0,0
4720,Cyprus,35.1264,33.4299,2/16/20,0,0,0
4721,Czechia,49.8175,15.472999999999999,2/16/20,0,0,0
4722,Denmark,189.8634,-40.014300000000006,2/16/20,0,0,0
4723,Diamond Princess,0.0,0.0,2/16/20,355,0,0
4724,Djibouti,11.8251,42.5903,2/16/20,0,0,0
4725,Dominica,15.415,-61.371,2/16/20,0,0,0
4726,Dominican Republic,18.7357,-70.1627,2/16/20,0,0,0
4727,Ecuador,-1.8312,-78.1834,2/16/20,0,0,0
4728,Egypt,26.0,30.0,2/16/20,1,0,0
4729,El Salvador,13.7942,-88.8965,2/16/20,0,0,0
4730,Equatorial Guinea,1.5,10.0,2/16/20,0,0,0
4731,Eritrea,15.1794,39.7823,2/16/20,0,0,0
4732,Estonia,58.5953,25.0136,2/16/20,0,0,0
4733,Eswatini,-26.5225,31.4659,2/16/20,0,0,0
4734,Ethiopia,9.145,40.4897,2/16/20,0,0,0
4735,Fiji,-17.7134,178.065,2/16/20,0,0,0
4736,Finland,64.0,26.0,2/16/20,1,0,1
4737,France,91.3624,59.71919999999999,2/16/20,12,1,4
4738,Gabon,-0.8037,11.6094,2/16/20,0,0,0
4739,Gambia,13.4432,-15.3101,2/16/20,0,0,0
4740,Georgia,42.3154,43.3569,2/16/20,0,0,0
4741,Germany,51.0,9.0,2/16/20,16,0,1
4742,Ghana,7.9465,-1.0232,2/16/20,0,0,0
4743,Greece,39.0742,21.8243,2/16/20,0,0,0
4744,Grenada,12.1165,-61.678999999999995,2/16/20,0,0,0
4745,Guatemala,15.7835,-90.2308,2/16/20,0,0,0
4746,Guinea,9.9456,-9.6966,2/16/20,0,0,0
4747,Guinea-Bissau,11.8037,-15.1804,2/16/20,0,0,0
4748,Guyana,5.0,-58.75,2/16/20,0,0,0
4749,Haiti,18.9712,-72.2852,2/16/20,0,0,0
4750,Holy See,41.9029,12.4534,2/16/20,0,0,0
4751,Honduras,15.2,-86.2419,2/16/20,0,0,0
4752,Hungary,47.1625,19.5033,2/16/20,0,0,0
4753,Iceland,64.9631,-19.0208,2/16/20,0,0,0
4754,India,21.0,78.0,2/16/20,3,0,3
4755,Indonesia,-0.7893,113.9213,2/16/20,0,0,0
4756,Iran,32.0,53.0,2/16/20,0,0,0
4757,Iraq,33.0,44.0,2/16/20,0,0,0
4758,Ireland,53.1424,-7.6921,2/16/20,0,0,0
4759,Israel,31.0,35.0,2/16/20,0,0,0
4760,Italy,43.0,12.0,2/16/20,3,0,0
4761,Jamaica,18.1096,-77.2975,2/16/20,0,0,0
4762,Japan,36.0,138.0,2/16/20,59,1,12
4763,Jordan,31.24,36.51,2/16/20,0,0,0
4764,Kazakhstan,48.0196,66.9237,2/16/20,0,0,0
4765,Kenya,-0.0236,37.9062,2/16/20,0,0,0
4766,"Korea, South",36.0,128.0,2/16/20,29,0,9
4767,Kosovo,42.602636,20.902977,2/16/20,0,0,0
4768,Kuwait,29.5,47.75,2/16/20,0,0,0
4769,Kyrgyzstan,41.2044,74.7661,2/16/20,0,0,0
4770,Laos,19.856270000000002,102.495496,2/16/20,0,0,0
4771,Latvia,56.8796,24.6032,2/16/20,0,0,0
4772,Lebanon,33.8547,35.8623,2/16/20,0,0,0
4773,Liberia,6.4281,-9.4295,2/16/20,0,0,0
4774,Libya,26.3351,17.228331,2/16/20,0,0,0
4775,Liechtenstein,47.14,9.55,2/16/20,0,0,0
4776,Lithuania,55.1694,23.8813,2/16/20,0,0,0
4777,Luxembourg,49.8153,6.1296,2/16/20,0,0,0
4778,MS Zaandam,0.0,0.0,2/16/20,0,0,0
4779,Madagascar,-18.7669,46.8691,2/16/20,0,0,0
4780,Malawi,-13.254307999999998,34.301525,2/16/20,0,0,0
4781,Malaysia,2.5,112.5,2/16/20,22,0,7
4782,Maldives,3.2028,73.2207,2/16/20,0,0,0
4783,Mali,17.570692,-3.996166000000001,2/16/20,0,0,0
4784,Malta,35.9375,14.3754,2/16/20,0,0,0
4785,Mauritania,21.0079,10.9408,2/16/20,0,0,0
4786,Mauritius,-20.2,57.5,2/16/20,0,0,0
4787,Mexico,23.6345,-102.5528,2/16/20,0,0,0
4788,Moldova,47.4116,28.3699,2/16/20,0,0,0
4789,Monaco,43.7333,7.4167,2/16/20,0,0,0
4790,Mongolia,46.8625,103.8467,2/16/20,0,0,0
4791,Montenegro,42.5,19.3,2/16/20,0,0,0
4792,Morocco,31.7917,-7.0926,2/16/20,0,0,0
4793,Mozambique,-18.665695,35.529562,2/16/20,0,0,0
4794,Namibia,-22.9576,18.4904,2/16/20,0,0,0
4795,Nepal,28.1667,84.25,2/16/20,1,0,1
4796,Netherlands,107.04169999999999,-265.0278,2/16/20,0,0,0
4797,New Zealand,-40.9006,174.886,2/16/20,0,0,0
4798,Nicaragua,12.8654,-85.2072,2/16/20,0,0,0
4799,Niger,17.6078,8.0817,2/16/20,0,0,0
4800,Nigeria,9.082,8.6753,2/16/20,0,0,0
4801,North Macedonia,41.6086,21.7453,2/16/20,0,0,0
4802,Norway,60.472,8.4689,2/16/20,0,0,0
4803,Oman,21.0,57.0,2/16/20,0,0,0
4804,Pakistan,30.3753,69.3451,2/16/20,0,0,0
4805,Panama,8.538,-80.7821,2/16/20,0,0,0
4806,Papua New Guinea,-6.315,143.9555,2/16/20,0,0,0
4807,Paraguay,-23.4425,-58.4438,2/16/20,0,0,0
4808,Peru,-9.19,-75.0152,2/16/20,0,0,0
4809,Philippines,13.0,122.0,2/16/20,3,1,1
4810,Poland,51.9194,19.1451,2/16/20,0,0,0
4811,Portugal,39.3999,-8.2245,2/16/20,0,0,0
4812,Qatar,25.3548,51.1839,2/16/20,0,0,0
4813,Romania,45.9432,24.9668,2/16/20,0,0,0
4814,Russia,60.0,90.0,2/16/20,2,0,2
4815,Rwanda,-1.9403,29.8739,2/16/20,0,0,0
4816,Saint Kitts and Nevis,17.357822,-62.782998,2/16/20,0,0,0
4817,Saint Lucia,13.9094,-60.9789,2/16/20,0,0,0
4818,Saint Vincent and the Grenadines,12.9843,-61.2872,2/16/20,0,0,0
4819,San Marino,43.9424,12.4578,2/16/20,0,0,0
4820,Sao Tome and Principe,0.18636,6.613081,2/16/20,0,0,0
4821,Saudi Arabia,24.0,45.0,2/16/20,0,0,0
4822,Senegal,14.4974,-14.4524,2/16/20,0,0,0
4823,Serbia,44.0165,21.0059,2/16/20,0,0,0
4824,Seychelles,-4.6796,55.492,2/16/20,0,0,0
4825,Sierra Leone,8.460555000000001,-11.779889,2/16/20,0,0,0
4826,Singapore,1.2833,103.8333,2/16/20,75,0,18
4827,Slovakia,48.669,19.699,2/16/20,0,0,0
4828,Slovenia,46.1512,14.9955,2/16/20,0,0,0
4829,Somalia,5.1521,46.1996,2/16/20,0,0,0
4830,South Africa,-30.5595,22.9375,2/16/20,0,0,0
4831,South Sudan,6.8770000000000024,31.307,2/16/20,0,0,0
4832,Spain,40.0,-4.0,2/16/20,2,0,2
4833,Sri Lanka,7.0,81.0,2/16/20,1,0,1
4834,Sudan,12.8628,30.2176,2/16/20,0,0,0
4835,Suriname,3.9193,-56.0278,2/16/20,0,0,0
4836,Sweden,63.0,16.0,2/16/20,1,0,0
4837,Switzerland,46.8182,8.2275,2/16/20,0,0,0
4838,Syria,34.802075,38.99681500000001,2/16/20,0,0,0
4839,Taiwan*,23.7,121.0,2/16/20,20,1,2
4840,Tajikistan,38.861034,71.276093,2/16/20,0,0,0
4841,Tanzania,-6.369,34.8888,2/16/20,0,0,0
4842,Thailand,15.0,101.0,2/16/20,34,0,14
4843,Timor-Leste,-8.874217,125.727539,2/16/20,0,0,0
4844,Togo,8.6195,0.8248,2/16/20,0,0,0
4845,Trinidad and Tobago,10.6918,-61.2225,2/16/20,0,0,0
4846,Tunisia,34.0,9.0,2/16/20,0,0,0
4847,Turkey,38.9637,35.2433,2/16/20,0,0,0
4848,US,37.0902,-95.7129,2/16/20,13,0,3
4849,Uganda,1.0,32.0,2/16/20,0,0,0
4850,Ukraine,48.3794,31.1656,2/16/20,0,0,0
4851,United Arab Emirates,24.0,54.0,2/16/20,9,0,4
4852,United Kingdom,270.0299,-482.92470000000003,2/16/20,9,0,8
4853,Uruguay,-32.5228,-55.7658,2/16/20,0,0,0
4854,Uzbekistan,41.3775,64.5853,2/16/20,0,0,0
4855,Venezuela,6.4238,-66.5897,2/16/20,0,0,0
4856,Vietnam,16.0,108.0,2/16/20,16,0,7
4857,West Bank and Gaza,31.9522,35.2332,2/16/20,0,0,0
4858,Western Sahara,24.2155,-12.8858,2/16/20,0,0,0
4859,Yemen,15.552726999999999,48.516388,2/16/20,0,0,0
4860,Zambia,-15.4167,28.2833,2/16/20,0,0,0
4861,Zimbabwe,-20.0,30.0,2/16/20,0,0,0
4862,Afghanistan,33.0,65.0,2/17/20,0,0,0
4863,Albania,41.1533,20.1683,2/17/20,0,0,0
4864,Algeria,28.0339,1.6596,2/17/20,0,0,0
4865,Andorra,42.5063,1.5218,2/17/20,0,0,0
4866,Angola,-11.2027,17.8739,2/17/20,0,0,0
4867,Antigua and Barbuda,17.0608,-61.7964,2/17/20,0,0,0
4868,Argentina,-38.4161,-63.6167,2/17/20,0,0,0
4869,Armenia,40.0691,45.0382,2/17/20,0,0,0
4870,Australia,-255.9695,1129.8623,2/17/20,15,0,10
4871,Austria,47.5162,14.5501,2/17/20,0,0,0
4872,Azerbaijan,40.1431,47.5769,2/17/20,0,0,0
4873,Bahamas,25.0343,-77.3963,2/17/20,0,0,0
4874,Bahrain,26.0275,50.55,2/17/20,0,0,0
4875,Bangladesh,23.685,90.3563,2/17/20,0,0,0
4876,Barbados,13.1939,-59.5432,2/17/20,0,0,0
4877,Belarus,53.7098,27.9534,2/17/20,0,0,0
4878,Belgium,50.8333,4.0,2/17/20,1,0,1
4879,Belize,13.1939,-59.5432,2/17/20,0,0,0
4880,Benin,9.3077,2.3158,2/17/20,0,0,0
4881,Bhutan,27.5142,90.4336,2/17/20,0,0,0
4882,Bolivia,-16.2902,-63.5887,2/17/20,0,0,0
4883,Bosnia and Herzegovina,43.9159,17.6791,2/17/20,0,0,0
4884,Botswana,-22.3285,24.6849,2/17/20,0,0,0
4885,Brazil,-14.235,-51.9253,2/17/20,0,0,0
4886,Brunei,4.5353,114.7277,2/17/20,0,0,0
4887,Bulgaria,42.7339,25.4858,2/17/20,0,0,0
4888,Burkina Faso,12.2383,-1.5616,2/17/20,0,0,0
4889,Burma,21.9162,95.956,2/17/20,0,0,0
4890,Burundi,-3.3731,29.9189,2/17/20,0,0,0
4891,Cabo Verde,16.5388,-23.0418,2/17/20,0,0,0
4892,Cambodia,11.55,104.9167,2/17/20,1,0,1
4893,Cameroon,3.8480000000000003,11.5021,2/17/20,0,0,0
4894,Canada,671.7607,-1237.6289,2/17/20,8,0,1
4895,Central African Republic,6.6111,20.9394,2/17/20,0,0,0
4896,Chad,15.4542,18.7322,2/17/20,0,0,0
4897,Chile,-35.6751,-71.543,2/17/20,0,0,0
4898,China,1083.3367,3684.4197000000004,2/17/20,72434,1864,12462
4899,Colombia,4.5709,-74.2973,2/17/20,0,0,0
4900,Comoros,-11.6455,43.3333,2/17/20,0,0,0
4901,Congo (Brazzaville),-4.0383,21.7587,2/17/20,0,0,0
4902,Congo (Kinshasa),-4.0383,21.7587,2/17/20,0,0,0
4903,Costa Rica,9.7489,-83.7534,2/17/20,0,0,0
4904,Cote d'Ivoire,7.54,-5.5471,2/17/20,0,0,0
4905,Croatia,45.1,15.2,2/17/20,0,0,0
4906,Cuba,22.0,-80.0,2/17/20,0,0,0
4907,Cyprus,35.1264,33.4299,2/17/20,0,0,0
4908,Czechia,49.8175,15.472999999999999,2/17/20,0,0,0
4909,Denmark,189.8634,-40.014300000000006,2/17/20,0,0,0
4910,Diamond Princess,0.0,0.0,2/17/20,454,0,0
4911,Djibouti,11.8251,42.5903,2/17/20,0,0,0
4912,Dominica,15.415,-61.371,2/17/20,0,0,0
4913,Dominican Republic,18.7357,-70.1627,2/17/20,0,0,0
4914,Ecuador,-1.8312,-78.1834,2/17/20,0,0,0
4915,Egypt,26.0,30.0,2/17/20,1,0,0
4916,El Salvador,13.7942,-88.8965,2/17/20,0,0,0
4917,Equatorial Guinea,1.5,10.0,2/17/20,0,0,0
4918,Eritrea,15.1794,39.7823,2/17/20,0,0,0
4919,Estonia,58.5953,25.0136,2/17/20,0,0,0
4920,Eswatini,-26.5225,31.4659,2/17/20,0,0,0
4921,Ethiopia,9.145,40.4897,2/17/20,0,0,0
4922,Fiji,-17.7134,178.065,2/17/20,0,0,0
4923,Finland,64.0,26.0,2/17/20,1,0,1
4924,France,91.3624,59.71919999999999,2/17/20,12,1,4
4925,Gabon,-0.8037,11.6094,2/17/20,0,0,0
4926,Gambia,13.4432,-15.3101,2/17/20,0,0,0
4927,Georgia,42.3154,43.3569,2/17/20,0,0,0
4928,Germany,51.0,9.0,2/17/20,16,0,1
4929,Ghana,7.9465,-1.0232,2/17/20,0,0,0
4930,Greece,39.0742,21.8243,2/17/20,0,0,0
4931,Grenada,12.1165,-61.678999999999995,2/17/20,0,0,0
4932,Guatemala,15.7835,-90.2308,2/17/20,0,0,0
4933,Guinea,9.9456,-9.6966,2/17/20,0,0,0
4934,Guinea-Bissau,11.8037,-15.1804,2/17/20,0,0,0
4935,Guyana,5.0,-58.75,2/17/20,0,0,0
4936,Haiti,18.9712,-72.2852,2/17/20,0,0,0
4937,Holy See,41.9029,12.4534,2/17/20,0,0,0
4938,Honduras,15.2,-86.2419,2/17/20,0,0,0
4939,Hungary,47.1625,19.5033,2/17/20,0,0,0
4940,Iceland,64.9631,-19.0208,2/17/20,0,0,0
4941,India,21.0,78.0,2/17/20,3,0,3
4942,Indonesia,-0.7893,113.9213,2/17/20,0,0,0
4943,Iran,32.0,53.0,2/17/20,0,0,0
4944,Iraq,33.0,44.0,2/17/20,0,0,0
4945,Ireland,53.1424,-7.6921,2/17/20,0,0,0
4946,Israel,31.0,35.0,2/17/20,0,0,0
4947,Italy,43.0,12.0,2/17/20,3,0,0
4948,Jamaica,18.1096,-77.2975,2/17/20,0,0,0
4949,Japan,36.0,138.0,2/17/20,66,1,12
4950,Jordan,31.24,36.51,2/17/20,0,0,0
4951,Kazakhstan,48.0196,66.9237,2/17/20,0,0,0
4952,Kenya,-0.0236,37.9062,2/17/20,0,0,0
4953,"Korea, South",36.0,128.0,2/17/20,30,0,10
4954,Kosovo,42.602636,20.902977,2/17/20,0,0,0
4955,Kuwait,29.5,47.75,2/17/20,0,0,0
4956,Kyrgyzstan,41.2044,74.7661,2/17/20,0,0,0
4957,Laos,19.856270000000002,102.495496,2/17/20,0,0,0
4958,Latvia,56.8796,24.6032,2/17/20,0,0,0
4959,Lebanon,33.8547,35.8623,2/17/20,0,0,0
4960,Liberia,6.4281,-9.4295,2/17/20,0,0,0
4961,Libya,26.3351,17.228331,2/17/20,0,0,0
4962,Liechtenstein,47.14,9.55,2/17/20,0,0,0
4963,Lithuania,55.1694,23.8813,2/17/20,0,0,0
4964,Luxembourg,49.8153,6.1296,2/17/20,0,0,0
4965,MS Zaandam,0.0,0.0,2/17/20,0,0,0
4966,Madagascar,-18.7669,46.8691,2/17/20,0,0,0
4967,Malawi,-13.254307999999998,34.301525,2/17/20,0,0,0
4968,Malaysia,2.5,112.5,2/17/20,22,0,7
4969,Maldives,3.2028,73.2207,2/17/20,0,0,0
4970,Mali,17.570692,-3.996166000000001,2/17/20,0,0,0
4971,Malta,35.9375,14.3754,2/17/20,0,0,0
4972,Mauritania,21.0079,10.9408,2/17/20,0,0,0
4973,Mauritius,-20.2,57.5,2/17/20,0,0,0
4974,Mexico,23.6345,-102.5528,2/17/20,0,0,0
4975,Moldova,47.4116,28.3699,2/17/20,0,0,0
4976,Monaco,43.7333,7.4167,2/17/20,0,0,0
4977,Mongolia,46.8625,103.8467,2/17/20,0,0,0
4978,Montenegro,42.5,19.3,2/17/20,0,0,0
4979,Morocco,31.7917,-7.0926,2/17/20,0,0,0
4980,Mozambique,-18.665695,35.529562,2/17/20,0,0,0
4981,Namibia,-22.9576,18.4904,2/17/20,0,0,0
4982,Nepal,28.1667,84.25,2/17/20,1,0,1
4983,Netherlands,107.04169999999999,-265.0278,2/17/20,0,0,0
4984,New Zealand,-40.9006,174.886,2/17/20,0,0,0
4985,Nicaragua,12.8654,-85.2072,2/17/20,0,0,0
4986,Niger,17.6078,8.0817,2/17/20,0,0,0
4987,Nigeria,9.082,8.6753,2/17/20,0,0,0
4988,North Macedonia,41.6086,21.7453,2/17/20,0,0,0
4989,Norway,60.472,8.4689,2/17/20,0,0,0
